,Unnamed: 0,Images,Irradiance,Validation
1623,1623,/content/New_Data/New_Test_Folder/1623/52.3.jpg,52,False
1624,1624,/content/New_Data/New_Test_Folder/1624/30.99.jpg,30,True
1625,1625,/content/New_Data/New_Test_Folder/1625/61.93.jpg,61,False
1626,1626,/content/New_Data/New_Test_Folder/1626/96.29.jpg,96,False
1627,1627,/content/New_Data/New_Test_Folder/1627/47.78.jpg,47,False
1628,1628,/content/New_Data/New_Test_Folder/1628/147.42.jpg,147,False
1629,1629,/content/New_Data/New_Test_Folder/1629/93.85.jpg,93,False
1630,1630,/content/New_Data/New_Test_Folder/1630/35.73.jpg,35,False
1631,1631,/content/New_Data/New_Test_Folder/1631/20.5.jpg,20,False
1632,1632,/content/New_Data/New_Test_Folder/1632/8.65.jpg,8,True
1633,1633,/content/New_Data/New_Test_Folder/1633/1.55.jpg,1,False
1634,1634,/content/New_Data/New_Test_Folder/1634/212.84.jpg,212,False
1635,1635,/content/New_Data/New_Test_Folder/1635/195.5.jpg,195,False
1636,1636,/content/New_Data/New_Test_Folder/1636/238.49.jpg,238,False
1637,1637,/content/New_Data/New_Test_Folder/1637/304.6.jpg,304,False
1638,1638,/content/New_Data/New_Test_Folder/1638/324.45.jpg,324,False
1639,1639,/content/New_Data/New_Test_Folder/1639/372.15.jpg,372,False
1640,1640,/content/New_Data/New_Test_Folder/1640/458.28.jpg,458,True
1641,1641,/content/New_Data/New_Test_Folder/1641/388.2.jpg,388,False
1642,1642,/content/New_Data/New_Test_Folder/1642/568.8.jpg,568,False
1643,1643,/content/New_Data/New_Test_Folder/1643/613.88.jpg,613,False
1644,1644,/content/New_Data/New_Test_Folder/1644/652.89.jpg,652,False
1645,1645,/content/New_Data/New_Test_Folder/1645/655.14.jpg,655,False
1646,1646,/content/New_Data/New_Test_Folder/1646/710.26.jpg,710,False
1647,1647,/content/New_Data/New_Test_Folder/1647/672.18.jpg,672,False
1648,1648,/content/New_Data/New_Test_Folder/1648/757.53.jpg,757,True
1649,1649,/content/New_Data/New_Test_Folder/1649/823.16.jpg,823,False
1650,1650,/content/New_Data/New_Test_Folder/1650/828.31.jpg,828,False
1651,1651,/content/New_Data/New_Test_Folder/1651/881.08.jpg,881,False
1652,1652,/content/New_Data/New_Test_Folder/1652/800.11.jpg,800,False
1653,1653,/content/New_Data/New_Test_Folder/1653/822.52.jpg,822,False
1654,1654,/content/New_Data/New_Test_Folder/1654/819.84.jpg,819,False
1655,1655,/content/New_Data/New_Test_Folder/1655/878.45.jpg,878,False
1656,1656,/content/New_Data/New_Test_Folder/1656/986.53.jpg,986,True
1657,1657,/content/New_Data/New_Test_Folder/1657/993.92.jpg,993,False
1658,1658,/content/New_Data/New_Test_Folder/1658/978.38.jpg,978,False
1659,1659,/content/New_Data/New_Test_Folder/1659/902.43.jpg,902,False
1660,1660,/content/New_Data/New_Test_Folder/1660/931.14.jpg,931,False
1661,1661,/content/New_Data/New_Test_Folder/1661/828.07.jpg,828,False
1662,1662,/content/New_Data/New_Test_Folder/1662/874.86.jpg,874,False
1663,1663,/content/New_Data/New_Test_Folder/1663/919.09.jpg,919,False
1664,1664,/content/New_Data/New_Test_Folder/1664/795.68.jpg,795,True
1665,1665,/content/New_Data/New_Test_Folder/1665/798.75.jpg,798,False
1666,1666,/content/New_Data/New_Test_Folder/1666/863.44.jpg,863,False
1667,1667,/content/New_Data/New_Test_Folder/1667/905.5.jpg,905,False
1668,1668,/content/New_Data/New_Test_Folder/1668/704.78.jpg,704,False
1669,1669,/content/New_Data/New_Test_Folder/1669/672.84.jpg,672,False
1670,1670,/content/New_Data/New_Test_Folder/1670/475.12.jpg,475,False
1671,1671,/content/New_Data/New_Test_Folder/1671/418.68.jpg,418,False
1672,1672,/content/New_Data/New_Test_Folder/1672/467.48.jpg,467,True
1673,1673,/content/New_Data/New_Test_Folder/1673/341.71.jpg,341,False
1674,1674,/content/New_Data/New_Test_Folder/1674/371.38.jpg,371,False
1675,1675,/content/New_Data/New_Test_Folder/1675/247.26.jpg,247,False
1676,1676,/content/New_Data/New_Test_Folder/1676/203.22.jpg,203,False
1677,1677,/content/New_Data/New_Test_Folder/1677/368.51.jpg,368,False
1678,1678,/content/New_Data/New_Test_Folder/1678/279.04.jpg,279,False
1679,1679,/content/New_Data/New_Test_Folder/1679/169.42.jpg,169,False
1680,1680,/content/New_Data/New_Test_Folder/1680/140.2.jpg,140,True
1681,1681,/content/New_Data/New_Test_Folder/1681/106.39.jpg,106,False
1682,1682,/content/New_Data/New_Test_Folder/1682/100.75.jpg,100,False
1683,1683,/content/New_Data/New_Test_Folder/1683/108.82.jpg,108,False
1684,1684,/content/New_Data/New_Test_Folder/1684/102.65.jpg,102,False
1685,1685,/content/New_Data/New_Test_Folder/1685/73.55.jpg,73,False
1686,1686,/content/New_Data/New_Test_Folder/1686/38.9.jpg,38,False
1687,1687,/content/New_Data/New_Test_Folder/1687/24.21.jpg,24,False
1688,1688,/content/New_Data/New_Test_Folder/1688/6.8.jpg,6,True
1689,1689,/content/New_Data/New_Test_Folder/1689/179.09.jpg,179,False
1690,1690,/content/New_Data/New_Test_Folder/1690/222.1.jpg,222,False
1691,1691,/content/New_Data/New_Test_Folder/1691/266.78.jpg,266,False
1692,1692,/content/New_Data/New_Test_Folder/1692/312.71.jpg,312,False
1693,1693,/content/New_Data/New_Test_Folder/1693/358.17.jpg,358,False
1694,1694,/content/New_Data/New_Test_Folder/1694/406.59.jpg,406,False
1695,1695,/content/New_Data/New_Test_Folder/1695/457.01.jpg,457,False
1696,1696,/content/New_Data/New_Test_Folder/1696/504.98.jpg,504,True
1697,1697,/content/New_Data/New_Test_Folder/1697/551.38.jpg,551,False
1698,1698,/content/New_Data/New_Test_Folder/1698/593.69.jpg,593,False
1699,1699,/content/New_Data/New_Test_Folder/1699/633.17.jpg,633,False
1700,1700,/content/New_Data/New_Test_Folder/1700/677.42.jpg,677,False
1701,1701,/content/New_Data/New_Test_Folder/1701/718.02.jpg,718,False
1702,1702,/content/New_Data/New_Test_Folder/1702/750.99.jpg,750,False
1703,1703,/content/New_Data/New_Test_Folder/1703/792.14.jpg,792,False
1704,1704,/content/New_Data/New_Test_Folder/1704/815.73.jpg,815,True
1705,1705,/content/New_Data/New_Test_Folder/1705/860.28.jpg,860,False
1706,1706,/content/New_Data/New_Test_Folder/1706/887.27.jpg,887,False
1707,1707,/content/New_Data/New_Test_Folder/1707/891.35.jpg,891,False
1708,1708,/content/New_Data/New_Test_Folder/1708/911.29.jpg,911,False
1709,1709,/content/New_Data/New_Test_Folder/1709/913.08.jpg,913,False
1710,1710,/content/New_Data/New_Test_Folder/1710/809.06.jpg,809,False
1711,1711,/content/New_Data/New_Test_Folder/1711/908.44.jpg,908,False
1712,1712,/content/New_Data/New_Test_Folder/1712/983.56.jpg,983,True
1713,1713,/content/New_Data/New_Test_Folder/1713/953.44.jpg,953,False
1714,1714,/content/New_Data/New_Test_Folder/1714/948.92.jpg,948,False
1715,1715,/content/New_Data/New_Test_Folder/1715/951.36.jpg,951,False
1716,1716,/content/New_Data/New_Test_Folder/1716/925.04.jpg,925,False
1717,1717,/content/New_Data/New_Test_Folder/1717/873.38.jpg,873,False
1718,1718,/content/New_Data/New_Test_Folder/1718/367.44.jpg,367,False
1719,1719,/content/New_Data/New_Test_Folder/1719/370.56.jpg,370,False
1720,1720,/content/New_Data/New_Test_Folder/1720/778.75.jpg,778,True
1721,1721,/content/New_Data/New_Test_Folder/1721/721.92.jpg,721,False
1722,1722,/content/New_Data/New_Test_Folder/1722/850.3.jpg,850,False
1723,1723,/content/New_Data/New_Test_Folder/1723/861.15.jpg,861,False
1724,1724,/content/New_Data/New_Test_Folder/1724/644.09.jpg,644,False
1725,1725,/content/New_Data/New_Test_Folder/1725/423.24.jpg,423,False
1726,1726,/content/New_Data/New_Test_Folder/1726/419.17.jpg,419,False
1727,1727,/content/New_Data/New_Test_Folder/1727/379.09.jpg,379,False
1728,1728,/content/New_Data/New_Test_Folder/1728/601.92.jpg,601,True
1729,1729,/content/New_Data/New_Test_Folder/1729/593.96.jpg,593,False
1730,1730,/content/New_Data/New_Test_Folder/1730/536.35.jpg,536,False
1731,1731,/content/New_Data/New_Test_Folder/1731/480.23.jpg,480,False
1732,1732,/content/New_Data/New_Test_Folder/1732/418.97.jpg,418,False
1733,1733,/content/New_Data/New_Test_Folder/1733/369.28.jpg,369,False
1734,1734,/content/New_Data/New_Test_Folder/1734/318.07.jpg,318,False
1735,1735,/content/New_Data/New_Test_Folder/1735/280.19.jpg,280,False
1736,1736,/content/New_Data/New_Test_Folder/1736/241.27.jpg,241,True
1737,1737,/content/New_Data/New_Test_Folder/1737/194.05.jpg,194,False
1738,1738,/content/New_Data/New_Test_Folder/1738/160.75.jpg,160,False
1739,1739,/content/New_Data/New_Test_Folder/1739/120.36.jpg,120,False
1740,1740,/content/New_Data/New_Test_Folder/1740/80.86.jpg,80,False
1741,1741,/content/New_Data/New_Test_Folder/1741/46.65.jpg,46,False
1742,1742,/content/New_Data/New_Test_Folder/1742/18.98.jpg,18,False
1743,1743,/content/New_Data/New_Test_Folder/1743/5.94.jpg,5,False
1744,1744,/content/New_Data/New_Test_Folder/1744/175.37.jpg,175,True
1745,1745,/content/New_Data/New_Test_Folder/1745/172.77.jpg,172,False
1746,1746,/content/New_Data/New_Test_Folder/1746/176.94.jpg,176,False
1747,1747,/content/New_Data/New_Test_Folder/1747/192.17.jpg,192,False
1748,1748,/content/New_Data/New_Test_Folder/1748/279.44.jpg,279,False
1749,1749,/content/New_Data/New_Test_Folder/1749/318.61.jpg,318,False
1750,1750,/content/New_Data/New_Test_Folder/1750/431.59.jpg,431,False
1751,1751,/content/New_Data/New_Test_Folder/1751/400.98.jpg,400,False
1752,1752,/content/New_Data/New_Test_Folder/1752/485.98.jpg,485,True
1753,1753,/content/New_Data/New_Test_Folder/1753/492.59.jpg,492,False
1754,1754,/content/New_Data/New_Test_Folder/1754/537.68.jpg,537,False
1755,1755,/content/New_Data/New_Test_Folder/1755/583.25.jpg,583,False
1756,1756,/content/New_Data/New_Test_Folder/1756/725.08.jpg,725,False
1757,1757,/content/New_Data/New_Test_Folder/1757/765.2.jpg,765,False
1758,1758,/content/New_Data/New_Test_Folder/1758/760.61.jpg,760,False
1759,1759,/content/New_Data/New_Test_Folder/1759/710.51.jpg,710,False
1760,1760,/content/New_Data/New_Test_Folder/1760/669.62.jpg,669,True
1761,1761,/content/New_Data/New_Test_Folder/1761/687.66.jpg,687,False
1762,1762,/content/New_Data/New_Test_Folder/1762/603.45.jpg,603,False
1763,1763,/content/New_Data/New_Test_Folder/1763/600.48.jpg,600,False
1764,1764,/content/New_Data/New_Test_Folder/1764/533.91.jpg,533,False
1765,1765,/content/New_Data/New_Test_Folder/1765/494.23.jpg,494,False
1766,1766,/content/New_Data/New_Test_Folder/1766/648.49.jpg,648,False
1767,1767,/content/New_Data/New_Test_Folder/1767/414.39.jpg,414,False
1768,1768,/content/New_Data/New_Test_Folder/1768/303.41.jpg,303,True
1769,1769,/content/New_Data/New_Test_Folder/1769/219.57.jpg,219,False
1770,1770,/content/New_Data/New_Test_Folder/1770/119.56.jpg,119,False
1771,1771,/content/New_Data/New_Test_Folder/1771/95.0.jpg,95,False
1772,1772,/content/New_Data/New_Test_Folder/1772/94.93.jpg,94,False
1773,1773,/content/New_Data/New_Test_Folder/1773/62.03.jpg,62,False
1774,1774,/content/New_Data/New_Test_Folder/1774/23.68.jpg,23,False
1775,1775,/content/New_Data/New_Test_Folder/1775/15.71.jpg,15,False
1776,1776,/content/New_Data/New_Test_Folder/1776/17.06.jpg,17,True
1777,1777,/content/New_Data/New_Test_Folder/1777/14.06.jpg,14,False
1778,1778,/content/New_Data/New_Test_Folder/1778/14.18.jpg,14,False
1779,1779,/content/New_Data/New_Test_Folder/1779/21.42.jpg,21,False
1780,1780,/content/New_Data/New_Test_Folder/1780/47.34.jpg,47,False
1781,1781,/content/New_Data/New_Test_Folder/1781/81.2.jpg,81,False
1782,1782,/content/New_Data/New_Test_Folder/1782/303.16.jpg,303,False
1783,1783,/content/New_Data/New_Test_Folder/1783/318.91.jpg,318,False
1784,1784,/content/New_Data/New_Test_Folder/1784/263.56.jpg,263,True
1785,1785,/content/New_Data/New_Test_Folder/1785/323.56.jpg,323,False
1786,1786,/content/New_Data/New_Test_Folder/1786/118.22.jpg,118,False
1787,1787,/content/New_Data/New_Test_Folder/1787/39.02.jpg,39,False
1788,1788,/content/New_Data/New_Test_Folder/1788/40.17.jpg,40,False
1789,1789,/content/New_Data/New_Test_Folder/1789/194.27.jpg,194,False
1790,1790,/content/New_Data/New_Test_Folder/1790/203.88.jpg,203,False
1791,1791,/content/New_Data/New_Test_Folder/1791/153.31.jpg,153,False
1792,1792,/content/New_Data/New_Test_Folder/1792/100.5.jpg,100,True
1793,1793,/content/New_Data/New_Test_Folder/1793/136.28.jpg,136,False
1794,1794,/content/New_Data/New_Test_Folder/1794/122.18.jpg,122,False
1795,1795,/content/New_Data/New_Test_Folder/1795/50.22.jpg,50,False
1796,1796,/content/New_Data/New_Test_Folder/1796/27.59.jpg,27,False
1797,1797,/content/New_Data/New_Test_Folder/1797/14.68.jpg,14,False
1798,1798,/content/New_Data/New_Test_Folder/1798/170.76.jpg,170,False
1799,1799,/content/New_Data/New_Test_Folder/1799/119.0.jpg,119,False
1800,1800,/content/New_Data/New_Test_Folder/1800/131.18.jpg,131,True
1801,1801,/content/New_Data/New_Test_Folder/1801/165.81.jpg,165,False
1802,1802,/content/New_Data/New_Test_Folder/1802/123.77.jpg,123,False
1803,1803,/content/New_Data/New_Test_Folder/1803/359.4.jpg,359,False
1804,1804,/content/New_Data/New_Test_Folder/1804/298.33.jpg,298,False
1805,1805,/content/New_Data/New_Test_Folder/1805/422.29.jpg,422,False
1806,1806,/content/New_Data/New_Test_Folder/1806/494.3.jpg,494,False
1807,1807,/content/New_Data/New_Test_Folder/1807/594.73.jpg,594,False
1808,1808,/content/New_Data/New_Test_Folder/1808/659.89.jpg,659,True
1809,1809,/content/New_Data/New_Test_Folder/1809/544.28.jpg,544,False
1810,1810,/content/New_Data/New_Test_Folder/1810/482.59.jpg,482,False
1811,1811,/content/New_Data/New_Test_Folder/1811/661.2.jpg,661,False
1812,1812,/content/New_Data/New_Test_Folder/1812/702.45.jpg,702,False
1813,1813,/content/New_Data/New_Test_Folder/1813/777.94.jpg,777,False
1814,1814,/content/New_Data/New_Test_Folder/1814/825.58.jpg,825,False
1815,1815,/content/New_Data/New_Test_Folder/1815/843.6.jpg,843,False
1816,1816,/content/New_Data/New_Test_Folder/1816/903.23.jpg,903,True
1817,1817,/content/New_Data/New_Test_Folder/1817/757.88.jpg,757,False
1818,1818,/content/New_Data/New_Test_Folder/1818/852.95.jpg,852,False
1819,1819,/content/New_Data/New_Test_Folder/1819/939.64.jpg,939,False
1820,1820,/content/New_Data/New_Test_Folder/1820/941.05.jpg,941,False
1821,1821,/content/New_Data/New_Test_Folder/1821/943.26.jpg,943,False
1822,1822,/content/New_Data/New_Test_Folder/1822/916.75.jpg,916,False
1823,1823,/content/New_Data/New_Test_Folder/1823/785.62.jpg,785,False
1824,1824,/content/New_Data/New_Test_Folder/1824/724.68.jpg,724,True
1825,1825,/content/New_Data/New_Test_Folder/1825/907.36.jpg,907,False
1826,1826,/content/New_Data/New_Test_Folder/1826/821.76.jpg,821,False
1827,1827,/content/New_Data/New_Test_Folder/1827/807.13.jpg,807,False
1828,1828,/content/New_Data/New_Test_Folder/1828/780.8.jpg,780,False
1829,1829,/content/New_Data/New_Test_Folder/1829/755.46.jpg,755,False
1830,1830,/content/New_Data/New_Test_Folder/1830/761.91.jpg,761,False
1831,1831,/content/New_Data/New_Test_Folder/1831/754.53.jpg,754,False
1832,1832,/content/New_Data/New_Test_Folder/1832/727.19.jpg,727,True
1833,1833,/content/New_Data/New_Test_Folder/1833/727.83.jpg,727,False
1834,1834,/content/New_Data/New_Test_Folder/1834/635.68.jpg,635,False
1835,1835,/content/New_Data/New_Test_Folder/1835/613.01.jpg,613,False
1836,1836,/content/New_Data/New_Test_Folder/1836/465.16.jpg,465,False
1837,1837,/content/New_Data/New_Test_Folder/1837/536.95.jpg,536,False
1838,1838,/content/New_Data/New_Test_Folder/1838/525.86.jpg,525,False
1839,1839,/content/New_Data/New_Test_Folder/1839/504.44.jpg,504,False
1840,1840,/content/New_Data/New_Test_Folder/1840/329.27.jpg,329,True
1841,1841,/content/New_Data/New_Test_Folder/1841/455.77.jpg,455,False
1842,1842,/content/New_Data/New_Test_Folder/1842/402.23.jpg,402,False
1843,1843,/content/New_Data/New_Test_Folder/1843/365.63.jpg,365,False
1844,1844,/content/New_Data/New_Test_Folder/1844/184.47.jpg,184,False
1845,1845,/content/New_Data/New_Test_Folder/1845/90.53.jpg,90,False
1846,1846,/content/New_Data/New_Test_Folder/1846/72.91.jpg,72,False
1847,1847,/content/New_Data/New_Test_Folder/1847/46.35.jpg,46,False
1848,1848,/content/New_Data/New_Test_Folder/1848/25.8.jpg,25,True
1849,1849,/content/New_Data/New_Test_Folder/1849/12.29.jpg,12,False
1850,1850,/content/New_Data/New_Test_Folder/1850/3.37.jpg,3,False
1851,1851,/content/New_Data/New_Test_Folder/1851/0.82.jpg,0,False
1852,1852,/content/New_Data/New_Test_Folder/1852/53.99.jpg,53,False
1853,1853,/content/New_Data/New_Test_Folder/1853/99.52.jpg,99,False
1854,1854,/content/New_Data/New_Test_Folder/1854/63.87.jpg,63,False
1855,1855,/content/New_Data/New_Test_Folder/1855/85.66.jpg,85,False
1856,1856,/content/New_Data/New_Test_Folder/1856/152.66.jpg,152,True
1857,1857,/content/New_Data/New_Test_Folder/1857/245.23.jpg,245,False
1858,1858,/content/New_Data/New_Test_Folder/1858/359.64.jpg,359,False
1859,1859,/content/New_Data/New_Test_Folder/1859/228.7.jpg,228,False
1860,1860,/content/New_Data/New_Test_Folder/1860/213.79.jpg,213,False
1861,1861,/content/New_Data/New_Test_Folder/1861/168.61.jpg,168,False
1862,1862,/content/New_Data/New_Test_Folder/1862/233.31.jpg,233,False
1863,1863,/content/New_Data/New_Test_Folder/1863/445.89.jpg,445,False
1864,1864,/content/New_Data/New_Test_Folder/1864/547.17.jpg,547,True
1865,1865,/content/New_Data/New_Test_Folder/1865/421.71.jpg,421,False
1866,1866,/content/New_Data/New_Test_Folder/1866/327.53.jpg,327,False
1867,1867,/content/New_Data/New_Test_Folder/1867/337.17.jpg,337,False
1868,1868,/content/New_Data/New_Test_Folder/1868/379.47.jpg,379,False
1869,1869,/content/New_Data/New_Test_Folder/1869/413.16.jpg,413,False
1870,1870,/content/New_Data/New_Test_Folder/1870/430.65.jpg,430,False
1871,1871,/content/New_Data/New_Test_Folder/1871/377.03.jpg,377,False
1872,1872,/content/New_Data/New_Test_Folder/1872/474.51.jpg,474,True
1873,1873,/content/New_Data/New_Test_Folder/1873/608.58.jpg,608,False
1874,1874,/content/New_Data/New_Test_Folder/1874/578.72.jpg,578,False
1875,1875,/content/New_Data/New_Test_Folder/1875/759.13.jpg,759,False
1876,1876,/content/New_Data/New_Test_Folder/1876/709.39.jpg,709,False
1877,1877,/content/New_Data/New_Test_Folder/1877/922.66.jpg,922,False
1878,1878,/content/New_Data/New_Test_Folder/1878/737.67.jpg,737,False
1879,1879,/content/New_Data/New_Test_Folder/1879/670.14.jpg,670,False
1880,1880,/content/New_Data/New_Test_Folder/1880/632.73.jpg,632,True
1881,1881,/content/New_Data/New_Test_Folder/1881/762.31.jpg,762,False
1882,1882,/content/New_Data/New_Test_Folder/1882/449.91.jpg,449,False
1883,1883,/content/New_Data/New_Test_Folder/1883/290.68.jpg,290,False
1884,1884,/content/New_Data/New_Test_Folder/1884/525.17.jpg,525,False
1885,1885,/content/New_Data/New_Test_Folder/1885/793.03.jpg,793,False
1886,1886,/content/New_Data/New_Test_Folder/1886/516.51.jpg,516,False
1887,1887,/content/New_Data/New_Test_Folder/1887/663.54.jpg,663,False
1888,1888,/content/New_Data/New_Test_Folder/1888/738.63.jpg,738,True
1889,1889,/content/New_Data/New_Test_Folder/1889/675.04.jpg,675,False
1890,1890,/content/New_Data/New_Test_Folder/1890/490.8.jpg,490,False
1891,1891,/content/New_Data/New_Test_Folder/1891/428.64.jpg,428,False
1892,1892,/content/New_Data/New_Test_Folder/1892/555.34.jpg,555,False
1893,1893,/content/New_Data/New_Test_Folder/1893/568.6.jpg,568,False
1894,1894,/content/New_Data/New_Test_Folder/1894/395.31.jpg,395,False
1895,1895,/content/New_Data/New_Test_Folder/1895/461.71.jpg,461,False
1896,1896,/content/New_Data/New_Test_Folder/1896/387.24.jpg,387,True
1897,1897,/content/New_Data/New_Test_Folder/1897/354.5.jpg,354,False
1898,1898,/content/New_Data/New_Test_Folder/1898/310.06.jpg,310,False
1899,1899,/content/New_Data/New_Test_Folder/1899/75.31.jpg,75,False
1900,1900,/content/New_Data/New_Test_Folder/1900/66.48.jpg,66,False
1901,1901,/content/New_Data/New_Test_Folder/1901/80.51.jpg,80,False
1902,1902,/content/New_Data/New_Test_Folder/1902/62.47.jpg,62,False
1903,1903,/content/New_Data/New_Test_Folder/1903/54.32.jpg,54,False
1904,1904,/content/New_Data/New_Test_Folder/1904/36.05.jpg,36,True
1905,1905,/content/New_Data/New_Test_Folder/1905/17.89.jpg,17,False
1906,1906,/content/New_Data/New_Test_Folder/1906/5.77.jpg,5,False
1907,1907,/content/New_Data/New_Test_Folder/1907/1.55.jpg,1,False
1908,1908,/content/New_Data/New_Test_Folder/1908/169.27.jpg,169,False
1909,1909,/content/New_Data/New_Test_Folder/1909/210.17.jpg,210,False
1910,1910,/content/New_Data/New_Test_Folder/1910/256.48.jpg,256,False
1911,1911,/content/New_Data/New_Test_Folder/1911/269.89.jpg,269,False
1912,1912,/content/New_Data/New_Test_Folder/1912/338.45.jpg,338,True
1913,1913,/content/New_Data/New_Test_Folder/1913/395.01.jpg,395,False
1914,1914,/content/New_Data/New_Test_Folder/1914/448.09.jpg,448,False
1915,1915,/content/New_Data/New_Test_Folder/1915/451.48.jpg,451,False
1916,1916,/content/New_Data/New_Test_Folder/1916/488.14.jpg,488,False
1917,1917,/content/New_Data/New_Test_Folder/1917/467.05.jpg,467,False
1918,1918,/content/New_Data/New_Test_Folder/1918/477.36.jpg,477,False
1919,1919,/content/New_Data/New_Test_Folder/1919/613.18.jpg,613,False
1920,1920,/content/New_Data/New_Test_Folder/1920/683.65.jpg,683,True
1921,1921,/content/New_Data/New_Test_Folder/1921/591.46.jpg,591,False
1922,1922,/content/New_Data/New_Test_Folder/1922/585.88.jpg,585,False
1923,1923,/content/New_Data/New_Test_Folder/1923/594.46.jpg,594,False
1924,1924,/content/New_Data/New_Test_Folder/1924/581.18.jpg,581,False
1925,1925,/content/New_Data/New_Test_Folder/1925/532.24.jpg,532,False
1926,1926,/content/New_Data/New_Test_Folder/1926/504.04.jpg,504,False
1927,1927,/content/New_Data/New_Test_Folder/1927/492.07.jpg,492,False
1928,1928,/content/New_Data/New_Test_Folder/1928/515.65.jpg,515,True
1929,1929,/content/New_Data/New_Test_Folder/1929/485.11.jpg,485,False
1930,1930,/content/New_Data/New_Test_Folder/1930/540.62.jpg,540,False
1931,1931,/content/New_Data/New_Test_Folder/1931/530.15.jpg,530,False
1932,1932,/content/New_Data/New_Test_Folder/1932/558.89.jpg,558,False
1933,1933,/content/New_Data/New_Test_Folder/1933/498.39.jpg,498,False
1934,1934,/content/New_Data/New_Test_Folder/1934/493.05.jpg,493,False
1935,1935,/content/New_Data/New_Test_Folder/1935/512.25.jpg,512,False
1936,1936,/content/New_Data/New_Test_Folder/1936/712.08.jpg,712,True
1937,1937,/content/New_Data/New_Test_Folder/1937/496.25.jpg,496,False
1938,1938,/content/New_Data/New_Test_Folder/1938/376.65.jpg,376,False
1939,1939,/content/New_Data/New_Test_Folder/1939/447.81.jpg,447,False
1940,1940,/content/New_Data/New_Test_Folder/1940/417.42.jpg,417,False
1941,1941,/content/New_Data/New_Test_Folder/1941/336.01.jpg,336,False
1942,1942,/content/New_Data/New_Test_Folder/1942/524.47.jpg,524,False
1943,1943,/content/New_Data/New_Test_Folder/1943/838.06.jpg,838,False
1944,1944,/content/New_Data/New_Test_Folder/1944/539.58.jpg,539,True
1945,1945,/content/New_Data/New_Test_Folder/1945/630.45.jpg,630,False
1946,1946,/content/New_Data/New_Test_Folder/1946/624.11.jpg,624,False
1947,1947,/content/New_Data/New_Test_Folder/1947/313.65.jpg,313,False
1948,1948,/content/New_Data/New_Test_Folder/1948/190.35.jpg,190,False
1949,1949,/content/New_Data/New_Test_Folder/1949/188.23.jpg,188,False
1950,1950,/content/New_Data/New_Test_Folder/1950/191.69.jpg,191,False
1951,1951,/content/New_Data/New_Test_Folder/1951/268.72.jpg,268,False
1952,1952,/content/New_Data/New_Test_Folder/1952/181.55.jpg,181,True
1953,1953,/content/New_Data/New_Test_Folder/1953/143.79.jpg,143,False
1954,1954,/content/New_Data/New_Test_Folder/1954/210.72.jpg,210,False
1955,1955,/content/New_Data/New_Test_Folder/1955/153.97.jpg,153,False
1956,1956,/content/New_Data/New_Test_Folder/1956/85.71.jpg,85,False
1957,1957,/content/New_Data/New_Test_Folder/1957/55.85.jpg,55,False
1958,1958,/content/New_Data/New_Test_Folder/1958/43.26.jpg,43,False
1959,1959,/content/New_Data/New_Test_Folder/1959/22.23.jpg,22,False
1960,1960,/content/New_Data/New_Test_Folder/1960/15.36.jpg,15,True
1961,1961,/content/New_Data/New_Test_Folder/1961/10.84.jpg,10,False
1962,1962,/content/New_Data/New_Test_Folder/1962/4.11.jpg,4,False
1963,1963,/content/New_Data/New_Test_Folder/1963/0.12.jpg,0,False
1964,1964,/content/New_Data/New_Test_Folder/1964/46.72.jpg,46,False
1965,1965,/content/New_Data/New_Test_Folder/1965/93.05.jpg,93,False
1966,1966,/content/New_Data/New_Test_Folder/1966/105.93.jpg,105,False
1967,1967,/content/New_Data/New_Test_Folder/1967/127.57.jpg,127,False
1968,1968,/content/New_Data/New_Test_Folder/1968/164.29.jpg,164,True
1969,1969,/content/New_Data/New_Test_Folder/1969/163.21.jpg,163,False
1970,1970,/content/New_Data/New_Test_Folder/1970/117.72.jpg,117,False
1971,1971,/content/New_Data/New_Test_Folder/1971/133.8.jpg,133,False
1972,1972,/content/New_Data/New_Test_Folder/1972/160.44.jpg,160,False
1973,1973,/content/New_Data/New_Test_Folder/1973/186.45.jpg,186,False
1974,1974,/content/New_Data/New_Test_Folder/1974/149.06.jpg,149,False
1975,1975,/content/New_Data/New_Test_Folder/1975/155.5.jpg,155,False
1976,1976,/content/New_Data/New_Test_Folder/1976/327.11.jpg,327,True
1977,1977,/content/New_Data/New_Test_Folder/1977/321.19.jpg,321,False
1978,1978,/content/New_Data/New_Test_Folder/1978/218.32.jpg,218,False
1979,1979,/content/New_Data/New_Test_Folder/1979/72.11.jpg,72,False
1980,1980,/content/New_Data/New_Test_Folder/1980/134.0.jpg,134,False
1981,1981,/content/New_Data/New_Test_Folder/1981/154.13.jpg,154,False
1982,1982,/content/New_Data/New_Test_Folder/1982/165.75.jpg,165,False
1983,1983,/content/New_Data/New_Test_Folder/1983/192.09.jpg,192,False
1984,1984,/content/New_Data/New_Test_Folder/1984/159.53.jpg,159,True
1985,1985,/content/New_Data/New_Test_Folder/1985/157.43.jpg,157,False
1986,1986,/content/New_Data/New_Test_Folder/1986/162.4.jpg,162,False
1987,1987,/content/New_Data/New_Test_Folder/1987/325.07.jpg,325,False
1988,1988,/content/New_Data/New_Test_Folder/1988/321.15.jpg,321,False
1989,1989,/content/New_Data/New_Test_Folder/1989/246.83.jpg,246,False
