,Images,Irradiance,Validation
993,/content/New_Data/New_Test_Folder/993/35.34.jpg,35,False
994,/content/New_Data/New_Test_Folder/994/36.63.jpg,36,False
995,/content/New_Data/New_Test_Folder/995/21.17.jpg,21,False
996,/content/New_Data/New_Test_Folder/996/10.18.jpg,10,False
997,/content/New_Data/New_Test_Folder/997/3.5.jpg,3,False
998,/content/New_Data/New_Test_Folder/998/210.74.jpg,210,False
999,/content/New_Data/New_Test_Folder/999/258.24.jpg,258,False
1000,/content/New_Data/New_Test_Folder/1000/305.44.jpg,305,True
1001,/content/New_Data/New_Test_Folder/1001/353.93.jpg,353,False
1002,/content/New_Data/New_Test_Folder/1002/402.44.jpg,402,False
1003,/content/New_Data/New_Test_Folder/1003/448.57.jpg,448,False
1004,/content/New_Data/New_Test_Folder/1004/497.55.jpg,497,False
1005,/content/New_Data/New_Test_Folder/1005/546.35.jpg,546,False
1006,/content/New_Data/New_Test_Folder/1006/591.97.jpg,591,False
1007,/content/New_Data/New_Test_Folder/1007/635.49.jpg,635,False
1008,/content/New_Data/New_Test_Folder/1008/676.46.jpg,676,True
1009,/content/New_Data/New_Test_Folder/1009/717.29.jpg,717,False
1010,/content/New_Data/New_Test_Folder/1010/754.97.jpg,754,False
1011,/content/New_Data/New_Test_Folder/1011/790.8.jpg,790,False
1012,/content/New_Data/New_Test_Folder/1012/817.13.jpg,817,False
1013,/content/New_Data/New_Test_Folder/1013/850.48.jpg,850,False
1014,/content/New_Data/New_Test_Folder/1014/884.22.jpg,884,False
1015,/content/New_Data/New_Test_Folder/1015/911.54.jpg,911,False
1016,/content/New_Data/New_Test_Folder/1016/929.27.jpg,929,True
1017,/content/New_Data/New_Test_Folder/1017/959.23.jpg,959,False
1018,/content/New_Data/New_Test_Folder/1018/971.52.jpg,971,False
1019,/content/New_Data/New_Test_Folder/1019/986.8.jpg,986,False
1020,/content/New_Data/New_Test_Folder/1020/995.15.jpg,995,False
1021,/content/New_Data/New_Test_Folder/1021/982.12.jpg,982,False
1022,/content/New_Data/New_Test_Folder/1022/957.97.jpg,957,False
1023,/content/New_Data/New_Test_Folder/1023/930.96.jpg,930,False
1024,/content/New_Data/New_Test_Folder/1024/907.02.jpg,907,True
1025,/content/New_Data/New_Test_Folder/1025/880.48.jpg,880,False
1026,/content/New_Data/New_Test_Folder/1026/858.21.jpg,858,False
1027,/content/New_Data/New_Test_Folder/1027/845.98.jpg,845,False
1028,/content/New_Data/New_Test_Folder/1028/839.7.jpg,839,False
1029,/content/New_Data/New_Test_Folder/1029/827.26.jpg,827,False
1030,/content/New_Data/New_Test_Folder/1030/801.68.jpg,801,False
1031,/content/New_Data/New_Test_Folder/1031/785.11.jpg,785,False
1032,/content/New_Data/New_Test_Folder/1032/775.71.jpg,775,True
1033,/content/New_Data/New_Test_Folder/1033/708.25.jpg,708,False
1034,/content/New_Data/New_Test_Folder/1034/635.64.jpg,635,False
1035,/content/New_Data/New_Test_Folder/1035/643.57.jpg,643,False
1036,/content/New_Data/New_Test_Folder/1036/587.24.jpg,587,False
1037,/content/New_Data/New_Test_Folder/1037/643.92.jpg,643,False
1038,/content/New_Data/New_Test_Folder/1038/620.96.jpg,620,False
1039,/content/New_Data/New_Test_Folder/1039/587.0.jpg,587,False
1040,/content/New_Data/New_Test_Folder/1040/537.22.jpg,537,True
1041,/content/New_Data/New_Test_Folder/1041/487.63.jpg,487,False
1042,/content/New_Data/New_Test_Folder/1042/434.34.jpg,434,False
1043,/content/New_Data/New_Test_Folder/1043/378.26.jpg,378,False
1044,/content/New_Data/New_Test_Folder/1044/324.6.jpg,324,False
1045,/content/New_Data/New_Test_Folder/1045/274.65.jpg,274,False
1046,/content/New_Data/New_Test_Folder/1046/226.63.jpg,226,False
1047,/content/New_Data/New_Test_Folder/1047/178.83.jpg,178,False
1048,/content/New_Data/New_Test_Folder/1048/132.2.jpg,132,True
1049,/content/New_Data/New_Test_Folder/1049/89.86.jpg,89,False
1050,/content/New_Data/New_Test_Folder/1050/53.76.jpg,53,False
1051,/content/New_Data/New_Test_Folder/1051/20.54.jpg,20,False
1052,/content/New_Data/New_Test_Folder/1052/7.29.jpg,7,False
1053,/content/New_Data/New_Test_Folder/1053/1.25.jpg,1,False
1054,/content/New_Data/New_Test_Folder/1054/196.19.jpg,196,False
1055,/content/New_Data/New_Test_Folder/1055/239.94.jpg,239,False
1056,/content/New_Data/New_Test_Folder/1056/601.7.jpg,601,True
1057,/content/New_Data/New_Test_Folder/1057/638.82.jpg,638,False
1058,/content/New_Data/New_Test_Folder/1058/675.82.jpg,675,False
1059,/content/New_Data/New_Test_Folder/1059/713.09.jpg,713,False
1060,/content/New_Data/New_Test_Folder/1060/747.57.jpg,747,False
1061,/content/New_Data/New_Test_Folder/1061/775.8.jpg,775,False
1062,/content/New_Data/New_Test_Folder/1062/811.46.jpg,811,False
1063,/content/New_Data/New_Test_Folder/1063/844.63.jpg,844,False
1064,/content/New_Data/New_Test_Folder/1064/873.74.jpg,873,True
1065,/content/New_Data/New_Test_Folder/1065/892.29.jpg,892,False
1066,/content/New_Data/New_Test_Folder/1066/915.71.jpg,915,False
1067,/content/New_Data/New_Test_Folder/1067/920.92.jpg,920,False
1068,/content/New_Data/New_Test_Folder/1068/937.18.jpg,937,False
1069,/content/New_Data/New_Test_Folder/1069/944.82.jpg,944,False
1070,/content/New_Data/New_Test_Folder/1070/942.99.jpg,942,False
1071,/content/New_Data/New_Test_Folder/1071/940.65.jpg,940,False
1072,/content/New_Data/New_Test_Folder/1072/939.36.jpg,939,True
1073,/content/New_Data/New_Test_Folder/1073/938.37.jpg,938,False
1074,/content/New_Data/New_Test_Folder/1074/928.22.jpg,928,False
1075,/content/New_Data/New_Test_Folder/1075/915.57.jpg,915,False
1076,/content/New_Data/New_Test_Folder/1076/896.0.jpg,896,False
1077,/content/New_Data/New_Test_Folder/1077/878.12.jpg,878,False
1078,/content/New_Data/New_Test_Folder/1078/850.7.jpg,850,False
1079,/content/New_Data/New_Test_Folder/1079/829.48.jpg,829,False
1080,/content/New_Data/New_Test_Folder/1080/806.12.jpg,806,True
1081,/content/New_Data/New_Test_Folder/1081/778.5.jpg,778,False
1082,/content/New_Data/New_Test_Folder/1082/749.47.jpg,749,False
1083,/content/New_Data/New_Test_Folder/1083/716.22.jpg,716,False
1084,/content/New_Data/New_Test_Folder/1084/683.63.jpg,683,False
1085,/content/New_Data/New_Test_Folder/1085/646.51.jpg,646,False
1086,/content/New_Data/New_Test_Folder/1086/604.88.jpg,604,False
1087,/content/New_Data/New_Test_Folder/1087/567.41.jpg,567,False
1088,/content/New_Data/New_Test_Folder/1088/525.58.jpg,525,True
1089,/content/New_Data/New_Test_Folder/1089/481.02.jpg,481,False
1090,/content/New_Data/New_Test_Folder/1090/436.17.jpg,436,False
1091,/content/New_Data/New_Test_Folder/1091/388.87.jpg,388,False
1092,/content/New_Data/New_Test_Folder/1092/338.72.jpg,338,False
1093,/content/New_Data/New_Test_Folder/1093/290.74.jpg,290,False
1094,/content/New_Data/New_Test_Folder/1094/244.05.jpg,244,False
1095,/content/New_Data/New_Test_Folder/1095/196.27.jpg,196,False
1096,/content/New_Data/New_Test_Folder/1096/154.79.jpg,154,True
1097,/content/New_Data/New_Test_Folder/1097/117.95.jpg,117,False
1098,/content/New_Data/New_Test_Folder/1098/78.33.jpg,78,False
1099,/content/New_Data/New_Test_Folder/1099/18.55.jpg,18,False
1100,/content/New_Data/New_Test_Folder/1100/8.42.jpg,8,False
1101,/content/New_Data/New_Test_Folder/1101/3.36.jpg,3,False
1102,/content/New_Data/New_Test_Folder/1102/0.19.jpg,0,False
1103,/content/New_Data/New_Test_Folder/1103/64.98.jpg,64,False
1104,/content/New_Data/New_Test_Folder/1104/84.32.jpg,84,True
1105,/content/New_Data/New_Test_Folder/1105/139.96.jpg,139,False
1106,/content/New_Data/New_Test_Folder/1106/169.36.jpg,169,False
1107,/content/New_Data/New_Test_Folder/1107/167.54.jpg,167,False
1108,/content/New_Data/New_Test_Folder/1108/369.52.jpg,369,False
1109,/content/New_Data/New_Test_Folder/1109/288.02.jpg,288,False
1110,/content/New_Data/New_Test_Folder/1110/279.08.jpg,279,False
1111,/content/New_Data/New_Test_Folder/1111/351.0.jpg,351,False
1112,/content/New_Data/New_Test_Folder/1112/299.27.jpg,299,True
1113,/content/New_Data/New_Test_Folder/1113/366.5.jpg,366,False
1114,/content/New_Data/New_Test_Folder/1114/284.66.jpg,284,False
1115,/content/New_Data/New_Test_Folder/1115/227.47.jpg,227,False
1116,/content/New_Data/New_Test_Folder/1116/715.28.jpg,715,False
1117,/content/New_Data/New_Test_Folder/1117/641.71.jpg,641,False
1118,/content/New_Data/New_Test_Folder/1118/892.89.jpg,892,False
1119,/content/New_Data/New_Test_Folder/1119/917.74.jpg,917,False
1120,/content/New_Data/New_Test_Folder/1120/931.86.jpg,931,True
1121,/content/New_Data/New_Test_Folder/1121/985.72.jpg,985,False
1122,/content/New_Data/New_Test_Folder/1122/990.88.jpg,990,False
1123,/content/New_Data/New_Test_Folder/1123/967.14.jpg,967,False
1124,/content/New_Data/New_Test_Folder/1124/880.88.jpg,880,False
1125,/content/New_Data/New_Test_Folder/1125/945.81.jpg,945,False
1126,/content/New_Data/New_Test_Folder/1126/917.88.jpg,917,False
1127,/content/New_Data/New_Test_Folder/1127/890.15.jpg,890,False
1128,/content/New_Data/New_Test_Folder/1128/871.81.jpg,871,True
1129,/content/New_Data/New_Test_Folder/1129/849.75.jpg,849,False
1130,/content/New_Data/New_Test_Folder/1130/828.05.jpg,828,False
1131,/content/New_Data/New_Test_Folder/1131/645.55.jpg,645,False
1132,/content/New_Data/New_Test_Folder/1132/598.77.jpg,598,False
1133,/content/New_Data/New_Test_Folder/1133/559.99.jpg,559,False
1134,/content/New_Data/New_Test_Folder/1134/533.96.jpg,533,False
1135,/content/New_Data/New_Test_Folder/1135/515.09.jpg,515,False
1136,/content/New_Data/New_Test_Folder/1136/492.07.jpg,492,True
1137,/content/New_Data/New_Test_Folder/1137/445.55.jpg,445,False
1138,/content/New_Data/New_Test_Folder/1138/389.51.jpg,389,False
1139,/content/New_Data/New_Test_Folder/1139/334.51.jpg,334,False
1140,/content/New_Data/New_Test_Folder/1140/282.37.jpg,282,False
1141,/content/New_Data/New_Test_Folder/1141/235.19.jpg,235,False
1142,/content/New_Data/New_Test_Folder/1142/183.21.jpg,183,False
1143,/content/New_Data/New_Test_Folder/1143/134.63.jpg,134,False
1144,/content/New_Data/New_Test_Folder/1144/90.47.jpg,90,True
1145,/content/New_Data/New_Test_Folder/1145/51.33.jpg,51,False
1146,/content/New_Data/New_Test_Folder/1146/16.09.jpg,16,False
1147,/content/New_Data/New_Test_Folder/1147/5.81.jpg,5,False
1148,/content/New_Data/New_Test_Folder/1148/0.15.jpg,0,False
1149,/content/New_Data/New_Test_Folder/1149/146.02.jpg,146,False
1150,/content/New_Data/New_Test_Folder/1150/248.61.jpg,248,False
1151,/content/New_Data/New_Test_Folder/1151/299.41.jpg,299,False
1152,/content/New_Data/New_Test_Folder/1152/245.29.jpg,245,True
1153,/content/New_Data/New_Test_Folder/1153/371.52.jpg,371,False
1154,/content/New_Data/New_Test_Folder/1154/442.24.jpg,442,False
1155,/content/New_Data/New_Test_Folder/1155/485.29.jpg,485,False
1156,/content/New_Data/New_Test_Folder/1156/531.9.jpg,531,False
1157,/content/New_Data/New_Test_Folder/1157/526.1.jpg,526,False
1158,/content/New_Data/New_Test_Folder/1158/474.88.jpg,474,False
1159,/content/New_Data/New_Test_Folder/1159/637.62.jpg,637,False
1160,/content/New_Data/New_Test_Folder/1160/621.05.jpg,621,True
1161,/content/New_Data/New_Test_Folder/1161/704.83.jpg,704,False
1162,/content/New_Data/New_Test_Folder/1162/763.07.jpg,763,False
1163,/content/New_Data/New_Test_Folder/1163/788.87.jpg,788,False
1164,/content/New_Data/New_Test_Folder/1164/735.52.jpg,735,False
1165,/content/New_Data/New_Test_Folder/1165/816.78.jpg,816,False
1166,/content/New_Data/New_Test_Folder/1166/847.29.jpg,847,False
1167,/content/New_Data/New_Test_Folder/1167/875.08.jpg,875,False
1168,/content/New_Data/New_Test_Folder/1168/907.75.jpg,907,True
1169,/content/New_Data/New_Test_Folder/1169/906.64.jpg,906,False
1170,/content/New_Data/New_Test_Folder/1170/914.1.jpg,914,False
1171,/content/New_Data/New_Test_Folder/1171/907.35.jpg,907,False
1172,/content/New_Data/New_Test_Folder/1172/910.36.jpg,910,False
1173,/content/New_Data/New_Test_Folder/1173/913.01.jpg,913,False
1174,/content/New_Data/New_Test_Folder/1174/911.0.jpg,911,False
1175,/content/New_Data/New_Test_Folder/1175/916.63.jpg,916,False
1176,/content/New_Data/New_Test_Folder/1176/914.12.jpg,914,True
1177,/content/New_Data/New_Test_Folder/1177/929.3.jpg,929,False
1178,/content/New_Data/New_Test_Folder/1178/959.86.jpg,959,False
1179,/content/New_Data/New_Test_Folder/1179/949.79.jpg,949,False
1180,/content/New_Data/New_Test_Folder/1180/904.66.jpg,904,False
1181,/content/New_Data/New_Test_Folder/1181/902.6.jpg,902,False
1182,/content/New_Data/New_Test_Folder/1182/881.97.jpg,881,False
1183,/content/New_Data/New_Test_Folder/1183/859.89.jpg,859,False
1184,/content/New_Data/New_Test_Folder/1184/813.59.jpg,813,True
1185,/content/New_Data/New_Test_Folder/1185/771.7.jpg,771,False
1186,/content/New_Data/New_Test_Folder/1186/730.29.jpg,730,False
1187,/content/New_Data/New_Test_Folder/1187/681.32.jpg,681,False
1188,/content/New_Data/New_Test_Folder/1188/634.94.jpg,634,False
1189,/content/New_Data/New_Test_Folder/1189/592.03.jpg,592,False
1190,/content/New_Data/New_Test_Folder/1190/546.56.jpg,546,False
1191,/content/New_Data/New_Test_Folder/1191/500.15.jpg,500,False
1192,/content/New_Data/New_Test_Folder/1192/454.88.jpg,454,True
1193,/content/New_Data/New_Test_Folder/1193/405.44.jpg,405,False
1194,/content/New_Data/New_Test_Folder/1194/359.16.jpg,359,False
1195,/content/New_Data/New_Test_Folder/1195/312.9.jpg,312,False
1196,/content/New_Data/New_Test_Folder/1196/265.27.jpg,265,False
1197,/content/New_Data/New_Test_Folder/1197/219.01.jpg,219,False
1198,/content/New_Data/New_Test_Folder/1198/172.75.jpg,172,False
1199,/content/New_Data/New_Test_Folder/1199/127.96.jpg,127,False
1200,/content/New_Data/New_Test_Folder/1200/85.76.jpg,85,True
1201,/content/New_Data/New_Test_Folder/1201/49.42.jpg,49,False
1202,/content/New_Data/New_Test_Folder/1202/16.05.jpg,16,False
1203,/content/New_Data/New_Test_Folder/1203/3.94.jpg,3,False
1204,/content/New_Data/New_Test_Folder/1204/200.05.jpg,200,False
1205,/content/New_Data/New_Test_Folder/1205/245.65.jpg,245,False
1206,/content/New_Data/New_Test_Folder/1206/296.88.jpg,296,False
1207,/content/New_Data/New_Test_Folder/1207/352.58.jpg,352,False
1208,/content/New_Data/New_Test_Folder/1208/412.68.jpg,412,True
1209,/content/New_Data/New_Test_Folder/1209/451.14.jpg,451,False
1210,/content/New_Data/New_Test_Folder/1210/437.85.jpg,437,False
1211,/content/New_Data/New_Test_Folder/1211/532.86.jpg,532,False
1212,/content/New_Data/New_Test_Folder/1212/569.63.jpg,569,False
1213,/content/New_Data/New_Test_Folder/1213/591.3.jpg,591,False
1214,/content/New_Data/New_Test_Folder/1214/641.76.jpg,641,False
1215,/content/New_Data/New_Test_Folder/1215/736.15.jpg,736,False
1216,/content/New_Data/New_Test_Folder/1216/737.22.jpg,737,True
1217,/content/New_Data/New_Test_Folder/1217/832.79.jpg,832,False
1218,/content/New_Data/New_Test_Folder/1218/815.27.jpg,815,False
1219,/content/New_Data/New_Test_Folder/1219/660.92.jpg,660,False
1220,/content/New_Data/New_Test_Folder/1220/790.55.jpg,790,False
1221,/content/New_Data/New_Test_Folder/1221/637.87.jpg,637,False
1222,/content/New_Data/New_Test_Folder/1222/774.34.jpg,774,False
1223,/content/New_Data/New_Test_Folder/1223/858.4.jpg,858,False
1224,/content/New_Data/New_Test_Folder/1224/862.9.jpg,862,True
1225,/content/New_Data/New_Test_Folder/1225/811.51.jpg,811,False
1226,/content/New_Data/New_Test_Folder/1226/852.88.jpg,852,False
1227,/content/New_Data/New_Test_Folder/1227/843.32.jpg,843,False
1228,/content/New_Data/New_Test_Folder/1228/814.4.jpg,814,False
1229,/content/New_Data/New_Test_Folder/1229/758.57.jpg,758,False
1230,/content/New_Data/New_Test_Folder/1230/826.52.jpg,826,False
1231,/content/New_Data/New_Test_Folder/1231/877.84.jpg,877,False
1232,/content/New_Data/New_Test_Folder/1232/913.16.jpg,913,True
1233,/content/New_Data/New_Test_Folder/1233/905.0.jpg,905,False
1234,/content/New_Data/New_Test_Folder/1234/924.51.jpg,924,False
1235,/content/New_Data/New_Test_Folder/1235/810.59.jpg,810,False
1236,/content/New_Data/New_Test_Folder/1236/819.09.jpg,819,False
1237,/content/New_Data/New_Test_Folder/1237/868.87.jpg,868,False
1238,/content/New_Data/New_Test_Folder/1238/823.02.jpg,823,False
1239,/content/New_Data/New_Test_Folder/1239/813.38.jpg,813,False
1240,/content/New_Data/New_Test_Folder/1240/765.62.jpg,765,True
1241,/content/New_Data/New_Test_Folder/1241/650.02.jpg,650,False
1242,/content/New_Data/New_Test_Folder/1242/638.82.jpg,638,False
1243,/content/New_Data/New_Test_Folder/1243/525.98.jpg,525,False
1244,/content/New_Data/New_Test_Folder/1244/524.6.jpg,524,False
1245,/content/New_Data/New_Test_Folder/1245/414.78.jpg,414,False
1246,/content/New_Data/New_Test_Folder/1246/406.51.jpg,406,False
1247,/content/New_Data/New_Test_Folder/1247/474.88.jpg,474,False
1248,/content/New_Data/New_Test_Folder/1248/396.52.jpg,396,True
1249,/content/New_Data/New_Test_Folder/1249/338.99.jpg,338,False
1250,/content/New_Data/New_Test_Folder/1250/292.19.jpg,292,False
1251,/content/New_Data/New_Test_Folder/1251/237.92.jpg,237,False
1252,/content/New_Data/New_Test_Folder/1252/199.26.jpg,199,False
1253,/content/New_Data/New_Test_Folder/1253/154.97.jpg,154,False
1254,/content/New_Data/New_Test_Folder/1254/117.79.jpg,117,False
1255,/content/New_Data/New_Test_Folder/1255/80.55.jpg,80,False
1256,/content/New_Data/New_Test_Folder/1256/46.55.jpg,46,True
1257,/content/New_Data/New_Test_Folder/1257/16.49.jpg,16,False
1258,/content/New_Data/New_Test_Folder/1258/3.87.jpg,3,False
1259,/content/New_Data/New_Test_Folder/1259/32.81.jpg,32,False
1260,/content/New_Data/New_Test_Folder/1260/28.18.jpg,28,False
1261,/content/New_Data/New_Test_Folder/1261/28.54.jpg,28,False
1262,/content/New_Data/New_Test_Folder/1262/29.4.jpg,29,False
1263,/content/New_Data/New_Test_Folder/1263/41.95.jpg,41,False
1264,/content/New_Data/New_Test_Folder/1264/46.83.jpg,46,True
1265,/content/New_Data/New_Test_Folder/1265/29.7.jpg,29,False
1266,/content/New_Data/New_Test_Folder/1266/18.9.jpg,18,False
1267,/content/New_Data/New_Test_Folder/1267/14.74.jpg,14,False
1268,/content/New_Data/New_Test_Folder/1268/13.29.jpg,13,False
1269,/content/New_Data/New_Test_Folder/1269/14.43.jpg,14,False
1270,/content/New_Data/New_Test_Folder/1270/15.53.jpg,15,False
1271,/content/New_Data/New_Test_Folder/1271/12.3.jpg,12,False
1272,/content/New_Data/New_Test_Folder/1272/17.46.jpg,17,True
1273,/content/New_Data/New_Test_Folder/1273/32.08.jpg,32,False
1274,/content/New_Data/New_Test_Folder/1274/54.77.jpg,54,False
1275,/content/New_Data/New_Test_Folder/1275/110.63.jpg,110,False
1276,/content/New_Data/New_Test_Folder/1276/122.89.jpg,122,False
1277,/content/New_Data/New_Test_Folder/1277/88.53.jpg,88,False
1278,/content/New_Data/New_Test_Folder/1278/57.61.jpg,57,False
1279,/content/New_Data/New_Test_Folder/1279/74.74.jpg,74,False
1280,/content/New_Data/New_Test_Folder/1280/43.57.jpg,43,True
1281,/content/New_Data/New_Test_Folder/1281/23.89.jpg,23,False
1282,/content/New_Data/New_Test_Folder/1282/20.16.jpg,20,False
1283,/content/New_Data/New_Test_Folder/1283/9.84.jpg,9,False
1284,/content/New_Data/New_Test_Folder/1284/10.67.jpg,10,False
1285,/content/New_Data/New_Test_Folder/1285/30.35.jpg,30,False
1286,/content/New_Data/New_Test_Folder/1286/120.93.jpg,120,False
1287,/content/New_Data/New_Test_Folder/1287/324.2.jpg,324,False
1288,/content/New_Data/New_Test_Folder/1288/438.81.jpg,438,True
1289,/content/New_Data/New_Test_Folder/1289/531.17.jpg,531,False
1290,/content/New_Data/New_Test_Folder/1290/666.23.jpg,666,False
1291,/content/New_Data/New_Test_Folder/1291/805.04.jpg,805,False
1292,/content/New_Data/New_Test_Folder/1292/640.57.jpg,640,False
1293,/content/New_Data/New_Test_Folder/1293/549.13.jpg,549,False
1294,/content/New_Data/New_Test_Folder/1294/379.89.jpg,379,False
1295,/content/New_Data/New_Test_Folder/1295/492.39.jpg,492,False
1296,/content/New_Data/New_Test_Folder/1296/354.25.jpg,354,True
1297,/content/New_Data/New_Test_Folder/1297/283.06.jpg,283,False
1298,/content/New_Data/New_Test_Folder/1298/264.22.jpg,264,False
1299,/content/New_Data/New_Test_Folder/1299/177.35.jpg,177,False
1300,/content/New_Data/New_Test_Folder/1300/167.75.jpg,167,False
1301,/content/New_Data/New_Test_Folder/1301/118.43.jpg,118,False
1302,/content/New_Data/New_Test_Folder/1302/102.86.jpg,102,False
1303,/content/New_Data/New_Test_Folder/1303/108.98.jpg,108,False
1304,/content/New_Data/New_Test_Folder/1304/90.28.jpg,90,True
1305,/content/New_Data/New_Test_Folder/1305/71.07.jpg,71,False
1306,/content/New_Data/New_Test_Folder/1306/105.37.jpg,105,False
1307,/content/New_Data/New_Test_Folder/1307/83.98.jpg,83,False
1308,/content/New_Data/New_Test_Folder/1308/57.93.jpg,57,False
1309,/content/New_Data/New_Test_Folder/1309/28.58.jpg,28,False
1310,/content/New_Data/New_Test_Folder/1310/10.08.jpg,10,False
1311,/content/New_Data/New_Test_Folder/1311/2.78.jpg,2,False
1312,/content/New_Data/New_Test_Folder/1312/2.67.jpg,2,True
1313,/content/New_Data/New_Test_Folder/1313/1.04.jpg,1,False
1314,/content/New_Data/New_Test_Folder/1314/131.36.jpg,131,False
1315,/content/New_Data/New_Test_Folder/1315/206.34.jpg,206,False
1316,/content/New_Data/New_Test_Folder/1316/270.7.jpg,270,False
1317,/content/New_Data/New_Test_Folder/1317/293.11.jpg,293,False
1318,/content/New_Data/New_Test_Folder/1318/292.46.jpg,292,False
1319,/content/New_Data/New_Test_Folder/1319/235.79.jpg,235,False
1320,/content/New_Data/New_Test_Folder/1320/409.36.jpg,409,True
1321,/content/New_Data/New_Test_Folder/1321/273.92.jpg,273,False
1322,/content/New_Data/New_Test_Folder/1322/320.16.jpg,320,False
1323,/content/New_Data/New_Test_Folder/1323/428.92.jpg,428,False
1324,/content/New_Data/New_Test_Folder/1324/306.69.jpg,306,False
1325,/content/New_Data/New_Test_Folder/1325/477.26.jpg,477,False
1326,/content/New_Data/New_Test_Folder/1326/535.41.jpg,535,False
1327,/content/New_Data/New_Test_Folder/1327/622.85.jpg,622,False
1328,/content/New_Data/New_Test_Folder/1328/666.59.jpg,666,True
1329,/content/New_Data/New_Test_Folder/1329/840.7.jpg,840,False
1330,/content/New_Data/New_Test_Folder/1330/873.44.jpg,873,False
1331,/content/New_Data/New_Test_Folder/1331/894.05.jpg,894,False
1332,/content/New_Data/New_Test_Folder/1332/928.86.jpg,928,False
1333,/content/New_Data/New_Test_Folder/1333/950.5.jpg,950,False
1334,/content/New_Data/New_Test_Folder/1334/964.55.jpg,964,False
1335,/content/New_Data/New_Test_Folder/1335/986.03.jpg,986,False
1336,/content/New_Data/New_Test_Folder/1336/1005.8.jpg,1005,True
1337,/content/New_Data/New_Test_Folder/1337/1007.8.jpg,1007,False
1338,/content/New_Data/New_Test_Folder/1338/1019.4.jpg,1019,False
1339,/content/New_Data/New_Test_Folder/1339/1016.8.jpg,1016,False
1340,/content/New_Data/New_Test_Folder/1340/990.31.jpg,990,False
1341,/content/New_Data/New_Test_Folder/1341/953.28.jpg,953,False
1342,/content/New_Data/New_Test_Folder/1342/902.0.jpg,902,False
1343,/content/New_Data/New_Test_Folder/1343/869.9.jpg,869,False
1344,/content/New_Data/New_Test_Folder/1344/820.63.jpg,820,True
1345,/content/New_Data/New_Test_Folder/1345/792.27.jpg,792,False
1346,/content/New_Data/New_Test_Folder/1346/831.14.jpg,831,False
1347,/content/New_Data/New_Test_Folder/1347/840.48.jpg,840,False
1348,/content/New_Data/New_Test_Folder/1348/727.7.jpg,727,False
1349,/content/New_Data/New_Test_Folder/1349/696.87.jpg,696,False
1350,/content/New_Data/New_Test_Folder/1350/759.07.jpg,759,False
1351,/content/New_Data/New_Test_Folder/1351/738.22.jpg,738,False
1352,/content/New_Data/New_Test_Folder/1352/679.09.jpg,679,True
1353,/content/New_Data/New_Test_Folder/1353/561.29.jpg,561,False
1354,/content/New_Data/New_Test_Folder/1354/544.23.jpg,544,False
1355,/content/New_Data/New_Test_Folder/1355/508.19.jpg,508,False
1356,/content/New_Data/New_Test_Folder/1356/473.12.jpg,473,False
1357,/content/New_Data/New_Test_Folder/1357/491.68.jpg,491,False
1358,/content/New_Data/New_Test_Folder/1358/423.62.jpg,423,False
1359,/content/New_Data/New_Test_Folder/1359/378.19.jpg,378,False
1360,/content/New_Data/New_Test_Folder/1360/274.28.jpg,274,True
1361,/content/New_Data/New_Test_Folder/1361/268.38.jpg,268,False
1362,/content/New_Data/New_Test_Folder/1362/239.55.jpg,239,False
1363,/content/New_Data/New_Test_Folder/1363/173.97.jpg,173,False
1364,/content/New_Data/New_Test_Folder/1364/140.28.jpg,140,False
1365,/content/New_Data/New_Test_Folder/1365/96.38.jpg,96,False
1366,/content/New_Data/New_Test_Folder/1366/59.78.jpg,59,False
1367,/content/New_Data/New_Test_Folder/1367/23.67.jpg,23,False
1368,/content/New_Data/New_Test_Folder/1368/7.76.jpg,7,True
1369,/content/New_Data/New_Test_Folder/1369/0.99.jpg,0,False
1370,/content/New_Data/New_Test_Folder/1370/205.04.jpg,205,False
1371,/content/New_Data/New_Test_Folder/1371/256.85.jpg,256,False
1372,/content/New_Data/New_Test_Folder/1372/305.18.jpg,305,False
1373,/content/New_Data/New_Test_Folder/1373/350.88.jpg,350,False
1374,/content/New_Data/New_Test_Folder/1374/399.31.jpg,399,False
1375,/content/New_Data/New_Test_Folder/1375/447.81.jpg,447,False
1376,/content/New_Data/New_Test_Folder/1376/495.6.jpg,495,True
1377,/content/New_Data/New_Test_Folder/1377/541.33.jpg,541,False
1378,/content/New_Data/New_Test_Folder/1378/586.78.jpg,586,False
1379,/content/New_Data/New_Test_Folder/1379/631.42.jpg,631,False
1380,/content/New_Data/New_Test_Folder/1380/672.53.jpg,672,False
1381,/content/New_Data/New_Test_Folder/1381/718.94.jpg,718,False
1382,/content/New_Data/New_Test_Folder/1382/673.72.jpg,673,False
1383,/content/New_Data/New_Test_Folder/1383/788.37.jpg,788,False
1384,/content/New_Data/New_Test_Folder/1384/789.22.jpg,789,True
1385,/content/New_Data/New_Test_Folder/1385/855.34.jpg,855,False
1386,/content/New_Data/New_Test_Folder/1386/894.17.jpg,894,False
1387,/content/New_Data/New_Test_Folder/1387/829.43.jpg,829,False
1388,/content/New_Data/New_Test_Folder/1388/945.43.jpg,945,False
1389,/content/New_Data/New_Test_Folder/1389/974.71.jpg,974,False
1390,/content/New_Data/New_Test_Folder/1390/980.83.jpg,980,False
1391,/content/New_Data/New_Test_Folder/1391/999.3.jpg,999,False
